"customer_id","explanation"
"SYNID0109473059","Risk decreased by: num_abm, num_eft, num_emt."
"SYNID0109473078","Risk decreased by: total_amount, num_cheque, std_amount."
"SYNID0109473277","Risk decreased by: num_eft, num_cheque, num_wire."
"SYNID0109473342","Risk decreased by: num_eft, num_emt, max_amount."
"SYNID0109473367","Risk decreased by: income, num_abm, num_eft."
"SYNID0109473441","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109473565","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109473572","Risk decreased by: num_abm, num_eft, num_wire."
"SYNID0109473651","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109473676","Risk decreased by: max_amount, std_amount, num_transactions."
"SYNID0109473827","Risk decreased by: num_cheque, num_abm, num_eft."
"SYNID0109473923","Risk decreased by: num_cheque, total_amount, num_abm."
"SYNID0109473926","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109474267","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109474496","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109474528","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0109474572","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109474745","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109475409","Risk decreased by: max_amount, total_amount, num_cheque."
"SYNID0109475440","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109475488","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0109475783","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109476133","Risk decreased by: num_cheque, num_transactions, max_amount."
"SYNID0109476534","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0109476655","Risk decreased by: num_cheque, income, max_amount."
"SYNID0109476786","Risk decreased by: income, num_cheque, num_eft."
"SYNID0109476889","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109476988","Risk decreased by: num_eft, num_abm, num_transactions."
"SYNID0109477395","Risk decreased by: total_amount, income, num_wire."
"SYNID0109478294","Risk decreased by: income, num_abm, num_eft."
"SYNID0109478442","Risk decreased by: num_cheque, income, num_abm."
"SYNID0109478542","Risk decreased by: total_amount, avg_amount, std_amount."
"SYNID0109478756","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109478873","Risk decreased by: num_cheque, total_amount, num_transactions."
"SYNID0109478978","Risk decreased by: num_cheque, num_eft, max_amount."
"SYNID0109479695","Risk decreased by: max_amount, num_eft, num_abm."
"SYNID0109479737","Risk decreased by: total_amount, avg_amount, num_wire."
"SYNID0109479862","Risk decreased by: num_transactions, num_eft, max_amount."
"SYNID0109479878","Risk decreased by: max_amount, num_cheque, num_eft."
"SYNID0109480075","Risk decreased by: income, num_cheque, num_transactions."
"SYNID0109480247","Risk decreased by: num_eft, total_amount, avg_amount."
"SYNID0109480350","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0109480570","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0109480767","Risk decreased by: num_cheque, total_amount, num_wire."
"SYNID0109480928","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109480976","Risk decreased by: num_cheque, num_transactions, total_amount."
"SYNID0109481205","Risk decreased by: max_amount, num_transactions, std_amount."
"SYNID0109481393","Risk decreased by: num_transactions, num_card, num_emt."
"SYNID0109481556","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0109481715","Risk decreased by: num_cheque, num_transactions, max_amount."
"SYNID0109481809","Risk decreased by: num_abm, num_transactions, num_wire."
"SYNID0109481873","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0109482155","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109482161","Risk decreased by: num_cheque, num_eft, max_amount."
"SYNID0109482199","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109482396","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0109482494","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0109482499","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109482798","Risk decreased by: num_eft, max_amount, num_abm."
"SYNID0109482932","Risk decreased by: num_transactions, num_emt, num_wire."
"SYNID0109483018","Risk decreased by: max_amount, std_amount, num_transactions."
"SYNID0109483055","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109483136","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0109483289","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0109483296","Risk decreased by: total_amount, num_wire, std_amount."
"SYNID0109483399","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0109483460","Risk decreased by: num_transactions, total_amount, num_card."
"SYNID0109483477","Risk decreased by: num_abm, num_cheque, num_transactions."
"SYNID0109483662","Risk decreased by: income, num_eft, avg_amount."
"SYNID0109483811","Risk decreased by: num_abm, num_eft, num_transactions."
"SYNID0109483996","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0109484292","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0109484326","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0109484348","Risk decreased by: num_transactions, num_eft, num_emt."
"SYNID0109484360","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109485108","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0109485457","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0109486294","Risk decreased by: num_eft, num_abm, max_amount."
"SYNID0109486495","Risk decreased by: num_eft, num_emt, max_amount."
"SYNID0109486562","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109486920","Risk decreased by: num_cheque, max_amount, income."
"SYNID0109487041","Risk decreased by: income, num_emt, num_transactions."
"SYNID0109487439","Risk decreased by: num_cheque, num_eft, num_emt."
"SYNID0109487937","Risk decreased by: num_emt, num_eft, num_wire."
"SYNID0109488133","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109488243","Risk decreased by: num_eft, num_wire, num_emt."
"SYNID0109488539","Risk decreased by: num_cheque, num_abm, num_wire."
"SYNID0109488594","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0109488596","Risk decreased by: num_cheque, total_amount, num_wire."
"SYNID0109489167","Risk decreased by: num_transactions, num_eft, num_abm."
"SYNID0109489391","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0109489409","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0109489552","Risk decreased by: total_amount, avg_amount, num_wire."
"SYNID0109489565","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0109489569","Risk decreased by: max_amount, income, std_amount."
"SYNID0109489677","Risk decreased by: num_abm, num_wire, num_emt."
"SYNID0109490141","Risk decreased by: num_cheque, num_eft, max_amount."
"SYNID0109490551","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109491471","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109491974","Risk decreased by: income, num_eft, num_wire."
"SYNID0109492241","Risk decreased by: num_cheque, num_abm, num_transactions."
"SYNID0109492536","Risk decreased by: num_eft, num_wire, num_transactions."
"SYNID0109492728","Risk decreased by: num_eft, income, total_amount."
"SYNID0109493031","Risk decreased by: income, total_amount, num_eft."
"SYNID0109493049","Risk decreased by: max_amount, total_amount, std_amount."
"SYNID0109493102","Risk decreased by: num_transactions, num_abm, num_eft."
"SYNID0109493304","Risk decreased by: num_eft, num_cheque, max_amount."
"SYNID0109493617","Risk decreased by: num_eft, num_abm, num_transactions."
"SYNID0109493620","Risk decreased by: max_amount, num_cheque, num_eft."
"SYNID0109493749","Risk decreased by: num_eft, income, num_wire."
"SYNID0109493813","Risk decreased by: std_amount, avg_amount, max_amount."
"SYNID0109493893","Risk decreased by: num_cheque, income, num_eft."
"SYNID0109493980","Risk decreased by: num_transactions, max_amount, num_emt."
"SYNID0109494082","Risk decreased by: total_amount, income, num_wire."
"SYNID0109494504","Risk decreased by: total_amount, num_abm, num_transactions."
"SYNID0109494560","Risk decreased by: total_amount, income, num_wire."
"SYNID0109494898","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0109495067","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0109495092","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109495327","Risk decreased by: num_eft, num_transactions, num_abm."
"SYNID0109496044","Risk decreased by: num_cheque, total_amount, num_eft."
"SYNID0109496218","Risk decreased by: num_cheque, total_amount, num_abm."
"SYNID0109496383","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109496581","Risk decreased by: income, num_eft, num_abm."
"SYNID0109496748","Risk decreased by: num_emt, num_transactions, num_wire."
"SYNID0109497189","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0109497246","Risk decreased by: income, num_eft, total_amount."
"SYNID0109497348","Risk decreased by: total_amount, income, num_eft."
"SYNID0109497642","Risk decreased by: num_transactions, num_abm, num_card."
"SYNID0109497944","Risk decreased by: total_amount, max_amount, std_amount."
"SYNID0109498248","Risk decreased by: income, total_amount, num_abm."
"SYNID0109498581","Risk decreased by: max_amount, num_cheque, std_amount."
"SYNID0109498854","Risk decreased by: income, total_amount, num_eft."
"SYNID0109498962","Risk decreased by: num_transactions, num_emt, num_card."
"SYNID0109499147","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109499498","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109499664","Risk decreased by: income, total_amount, num_wire."
"SYNID0109499726","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0109499840","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109499857","Risk decreased by: total_amount, num_abm, num_eft."
"SYNID0109499890","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109500622","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0109500755","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109501039","Risk decreased by: num_cheque, num_eft, num_wire."
"SYNID0109501582","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0109502060","Risk decreased by: num_cheque, num_abm, total_amount."
"SYNID0109502077","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0109502453","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0109502735","Risk decreased by: num_abm, num_eft, num_transactions."
"SYNID0109503175","Risk decreased by: total_amount, avg_amount, std_amount."
"SYNID0109503184","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109503355","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0109503375","Risk decreased by: num_cheque, num_abm, num_emt."
"SYNID0109503565","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0109503724","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0109503741","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0109503866","Risk decreased by: income, total_amount, num_cheque."
"SYNID0109504268","Risk decreased by: max_amount, num_cheque, std_amount."
"SYNID0109504280","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109504336","Risk decreased by: total_amount, income, num_eft."
"SYNID0109504403","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109504406","Risk decreased by: num_abm, num_cheque, income."
"SYNID0109504502","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109504995","Risk decreased by: num_abm, num_emt, num_eft."
"SYNID0109505302","Risk decreased by: max_amount, num_cheque, num_eft."
"SYNID0109505596","Risk decreased by: total_amount, avg_amount, std_amount."
"SYNID0109505639","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0109506197","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0109506399","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0109506411","Risk decreased by: num_eft, num_abm, num_wire."
"SYNID0109506670","Risk decreased by: total_amount, income, num_wire."
"SYNID0109506798","Risk decreased by: income, total_amount, num_wire."
"SYNID0109506903","Risk decreased by: num_emt, num_transactions, num_eft."
"SYNID0109506971","Risk decreased by: income, num_transactions, num_abm."
"SYNID0109507070","Risk decreased by: income, total_amount, num_emt."
"SYNID0109507183","Risk decreased by: max_amount, num_eft, num_abm."
"SYNID0109507281","Risk decreased by: num_eft, max_amount, num_emt."
"SYNID0109507316","Risk decreased by: income, total_amount, avg_amount."
"SYNID0109507634","Risk decreased by: num_eft, num_abm, avg_amount."
"SYNID0109507738","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109508163","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109508197","Risk decreased by: max_amount, std_amount, income."
"SYNID0109508328","Risk decreased by: max_amount, std_amount, num_cheque."
"SYNID0109508559","Risk decreased by: num_cheque, num_eft, num_transactions."
"SYNID0109508639","Risk decreased by: total_amount, avg_amount, num_wire."
"SYNID0109509143","Risk decreased by: income, num_eft, max_amount."
"SYNID0109509148","Risk decreased by: num_eft, total_amount, num_emt."
"SYNID0109509291","Risk decreased by: num_abm, num_eft, num_cheque."
"SYNID0109509484","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0109509613","Risk decreased by: num_eft, avg_amount, num_wire."
"SYNID0109509622","Risk decreased by: num_cheque, total_amount, num_wire."
"SYNID0109509691","Risk decreased by: num_eft, num_abm, num_wire."
"SYNID0109509730","Risk decreased by: num_eft, num_emt, num_wire."
"SYNID0109510088","Risk decreased by: income, num_emt, num_transactions."
"SYNID0109510124","Risk decreased by: num_abm, max_amount, num_emt."
"SYNID0109510366","Risk decreased by: num_cheque, income, num_transactions."
"SYNID0109510736","Risk decreased by: income, num_transactions, num_card."
"SYNID0109510794","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109510922","Risk decreased by: num_abm, num_emt, num_wire."
"SYNID0109511017","Risk decreased by: max_amount, num_abm, num_transactions."
"SYNID0109511048","Risk decreased by: num_transactions, num_emt, num_eft."
"SYNID0109511135","Risk decreased by: num_eft, num_transactions, num_abm."
"SYNID0109511367","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109511402","Risk decreased by: num_transactions, num_eft, num_abm."
"SYNID0109511719","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0109512169","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0109512187","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109512767","Risk increased by: total_amount, income, num_wire."
"SYNID0109512797","Risk decreased by: total_amount, num_transactions, num_card."
"SYNID0109512808","Risk decreased by: total_amount, std_amount, num_wire."
"SYNID0109513028","Risk decreased by: num_cheque, num_eft, max_amount."
"SYNID0109513179","Risk decreased by: income, num_eft, num_transactions."
"SYNID0109513325","Risk decreased by: max_amount, num_eft, num_emt."
"SYNID0109513332","Risk decreased by: income, num_transactions, num_card."
"SYNID0109514117","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109514428","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0109514506","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0109514508","Risk decreased by: total_amount, avg_amount, num_wire."
"SYNID0109514726","Risk decreased by: num_transactions, total_amount, num_card."
"SYNID0109514941","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109515176","Risk decreased by: income, num_transactions, num_eft."
"SYNID0109515293","Risk increased by: total_amount, income, num_cheque."
"SYNID0109515300","Risk decreased by: num_transactions, num_cheque, num_emt."
"SYNID0109515717","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0109516026","Risk decreased by: total_amount, income, num_wire."
"SYNID0109516423","Risk decreased by: total_amount, num_cheque, num_wire."
"SYNID0109516610","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0109516834","Risk decreased by: num_abm, num_cheque, total_amount."
"SYNID0109517091","Risk decreased by: income, num_eft, num_transactions."
"SYNID0109517485","Risk decreased by: num_transactions, num_cheque, num_abm."
"SYNID0109517918","Risk decreased by: num_cheque, max_amount, num_transactions."
"SYNID0109518588","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0109518626","Risk decreased by: num_transactions, num_eft, num_abm."
"SYNID0109518711","Risk decreased by: max_amount, num_cheque, std_amount."
"SYNID0109518781","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0109518788","Risk decreased by: max_amount, num_cheque, num_eft."
"SYNID0109518810","Risk decreased by: income, num_transactions, num_card."
"SYNID0109518929","Risk decreased by: num_cheque, num_transactions, num_eft."
"SYNID0109519568","Risk decreased by: num_cheque, max_amount, num_emt."
"SYNID0109519803","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0109520194","Risk decreased by: income, num_cheque, num_emt."
"SYNID0109520195","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0109520442","Risk decreased by: total_amount, income, num_wire."
"SYNID0109520636","Risk decreased by: max_amount, num_eft, num_transactions."
"SYNID0109520940","Risk decreased by: income, total_amount, num_wire."
"SYNID0109520964","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0109521070","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0109521746","Risk decreased by: num_transactions, num_eft, num_abm."
"SYNID0109522899","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0109523018","Risk decreased by: income, num_eft, max_amount."
"SYNID0109523083","Risk decreased by: income, max_amount, num_wire."
"SYNID0109523207","Risk decreased by: income, num_cheque, total_amount."
"SYNID0109523282","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109523369","Risk decreased by: num_eft, max_amount, num_cheque."
"SYNID0109523522","Risk decreased by: max_amount, num_transactions, num_emt."
"SYNID0109523860","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0109523944","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0109524530","Risk decreased by: total_amount, max_amount, num_emt."
"SYNID0109524680","Risk decreased by: income, total_amount, num_wire."
"SYNID0109524970","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0109525186","Risk decreased by: max_amount, std_amount, num_transactions."
"SYNID0109525227","Risk decreased by: total_amount, max_amount, num_wire."
"SYNID0109525364","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109525872","Risk decreased by: num_eft, income, num_abm."
"SYNID0109526073","Risk decreased by: total_amount, income, num_transactions."
"SYNID0109526377","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109526636","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0109526709","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109526714","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109526932","Risk decreased by: max_amount, num_eft, num_transactions."
"SYNID0109527116","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109527209","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0109527527","Risk decreased by: num_cheque, total_amount, num_abm."
"SYNID0109527605","Risk decreased by: num_transactions, total_amount, num_card."
"SYNID0109527626","Risk decreased by: num_cheque, max_amount, num_transactions."
"SYNID0109527848","Risk decreased by: num_transactions, num_eft, max_amount."
"SYNID0109527851","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0109527989","Risk decreased by: num_eft, max_amount, income."
"SYNID0109528981","Risk decreased by: num_cheque, num_eft, num_transactions."
"SYNID0109528997","Risk decreased by: num_eft, num_wire, num_emt."
"SYNID0109529035","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0109529557","Risk decreased by: num_eft, income, max_amount."
"SYNID0109529612","Risk increased by: total_amount, income, num_abm."
"SYNID0109529735","Risk decreased by: total_amount, num_wire, income."
"SYNID0109530105","Risk decreased by: income, max_amount, num_eft."
"SYNID0109530668","Risk decreased by: num_eft, num_cheque, num_transactions."
"SYNID0109530843","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0109531018","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0109531074","Risk decreased by: num_transactions, num_eft, num_abm."
"SYNID0109531238","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0109531431","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109531484","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0109531756","Risk decreased by: income, num_abm, num_eft."
"SYNID0109531915","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109532117","Risk decreased by: num_emt, num_cheque, num_transactions."
"SYNID0109532235","Risk decreased by: income, total_amount, num_eft."
"SYNID0109532273","Risk decreased by: num_emt, num_wire, num_transactions."
"SYNID0109532717","Risk decreased by: max_amount, total_amount, std_amount."
"SYNID0109532767","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109532828","Risk decreased by: num_transactions, num_eft, num_abm."
"SYNID0109533059","Risk decreased by: num_cheque, max_amount, num_abm."
"SYNID0109533102","Risk decreased by: max_amount, num_cheque, num_transactions."
"SYNID0109533194","Risk decreased by: num_transactions, total_amount, num_card."
"SYNID0109533535","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109533599","Risk increased by: total_amount, income, num_abm."
"SYNID0109534027","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109534337","Risk decreased by: max_amount, num_transactions, num_abm."
"SYNID0109534424","Risk decreased by: num_cheque, income, total_amount."
"SYNID0109534546","Risk decreased by: max_amount, num_emt, num_wire."
"SYNID0109534550","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109535330","Risk decreased by: num_abm, total_amount, num_transactions."
"SYNID0109535377","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109535387","Risk decreased by: income, num_abm, num_transactions."
"SYNID0109535396","Risk decreased by: num_eft, num_abm, num_wire."
"SYNID0109535610","Risk decreased by: income, num_transactions, num_cheque."
"SYNID0109535843","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109535844","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109536420","Risk decreased by: num_transactions, num_emt, num_wire."
"SYNID0109536521","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0109536662","Risk decreased by: num_abm, num_transactions, num_card."
"SYNID0109536698","Risk decreased by: num_eft, num_transactions, num_card."
"SYNID0109536704","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109536773","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109536886","Risk decreased by: num_transactions, num_eft, num_emt."
"SYNID0109536909","Risk decreased by: num_cheque, num_transactions, max_amount."
"SYNID0109536934","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0109537005","Risk decreased by: num_cheque, num_transactions, num_eft."
"SYNID0109537338","Risk decreased by: num_westernunion, num_eft, num_wire."
"SYNID0109537553","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0109537824","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0109538316","Risk decreased by: num_eft, num_transactions, num_card."
"SYNID0109538523","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0109538640","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0109538895","Risk decreased by: income, total_amount, num_transactions."
"SYNID0109539036","Risk decreased by: max_amount, num_eft, num_wire."
"SYNID0109539066","Risk decreased by: num_eft, max_amount, num_emt."
"SYNID0109539460","Risk decreased by: max_amount, std_amount, num_eft."
"SYNID0109539606","Risk decreased by: num_eft, max_amount, num_cheque."
"SYNID0109539837","Risk decreased by: total_amount, avg_amount, std_amount."
"SYNID0109539955","Risk decreased by: num_eft, income, num_transactions."
"SYNID0109540057","Risk decreased by: num_eft, num_wire, num_emt."
"SYNID0109541009","Risk decreased by: max_amount, num_transactions, std_amount."
"SYNID0109541386","Risk decreased by: num_transactions, num_emt, num_wire."
"SYNID0109541683","Risk decreased by: max_amount, num_abm, num_transactions."
"SYNID0109542054","Risk decreased by: max_amount, num_eft, num_emt."
"SYNID0109542496","Risk decreased by: max_amount, num_cheque, num_eft."
"SYNID0109542985","Risk decreased by: num_transactions, total_amount, num_card."
"SYNID0109543061","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109543144","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0109543180","Risk decreased by: income, num_transactions, num_eft."
"SYNID0109543438","Risk decreased by: income, num_abm, num_eft."
"SYNID0109543593","Risk decreased by: num_transactions, num_abm, income."
"SYNID0109543617","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109543781","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0109543913","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0109544038","Risk decreased by: max_amount, num_abm, std_amount."
"SYNID0109544166","Risk decreased by: num_eft, total_amount, num_transactions."
"SYNID0109544261","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0109544398","Risk decreased by: num_eft, num_cheque, num_abm."
"SYNID0109544503","Risk decreased by: total_amount, max_amount, std_amount."
"SYNID0109544748","Risk decreased by: total_amount, num_eft, max_amount."
"SYNID0109545174","Risk decreased by: income, total_amount, num_cheque."
"SYNID0109545283","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0109545361","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109545537","Risk decreased by: max_amount, num_cheque, std_amount."
"SYNID0109545754","Risk decreased by: income, total_amount, num_transactions."
"SYNID0109545927","Risk decreased by: max_amount, std_amount, num_transactions."
"SYNID0109546574","Risk decreased by: num_cheque, total_amount, max_amount."
"SYNID0109546947","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109547020","Risk decreased by: num_transactions, num_emt, num_card."
"SYNID0109547189","Risk decreased by: num_cheque, num_transactions, num_emt."
"SYNID0109547378","Risk decreased by: total_amount, num_wire, num_eft."
"SYNID0109547432","Risk decreased by: income, total_amount, num_cheque."
"SYNID0109547550","Risk decreased by: income, total_amount, num_eft."
"SYNID0109548109","Risk decreased by: num_eft, num_abm, num_emt."
"SYNID0109548186","Risk decreased by: total_amount, num_transactions, num_abm."
"SYNID0109548413","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0109548512","Risk decreased by: num_eft, total_amount, num_wire."
"SYNID0109548548","Risk decreased by: max_amount, num_transactions, std_amount."
"SYNID0109548550","Risk decreased by: max_amount, std_amount, num_cheque."
"SYNID0109548733","Risk decreased by: income, num_cheque, num_transactions."
"SYNID0109548806","Risk decreased by: total_amount, num_wire, avg_amount."
"SYNID0109549016","Risk decreased by: total_amount, num_wire, std_amount."
"SYNID0109549429","Risk decreased by: total_amount, income, num_abm."
"SYNID0109549449","Risk decreased by: num_transactions, income, num_card."
"SYNID0109549621","Risk decreased by: num_transactions, num_emt, num_wire."
"SYNID0109549695","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0109549848","Risk decreased by: num_transactions, num_emt, max_amount."
"SYNID0109549926","Risk decreased by: max_amount, std_amount, num_emt."
"SYNID0109550065","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0109550308","Risk decreased by: num_eft, num_emt, num_transactions."
"SYNID0109550321","Risk decreased by: num_transactions, num_emt, num_wire."
"SYNID0109550829","Risk decreased by: total_amount, income, num_wire."
"SYNID0109550871","Risk decreased by: total_amount, income, num_wire."
"SYNID0109550876","Risk decreased by: total_amount, income, num_wire."
"SYNID0109550978","Risk decreased by: num_abm, total_amount, num_transactions."
"SYNID0109551108","Risk decreased by: num_cheque, num_abm, num_transactions."
"SYNID0109551147","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0109551180","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109551206","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0109551409","Risk decreased by: max_amount, num_cheque, num_abm."
"SYNID0109551864","Risk decreased by: num_eft, num_transactions, income."
"SYNID0109551867","Risk decreased by: total_amount, max_amount, std_amount."
"SYNID0109552055","Risk increased by: total_amount, income, num_cheque."
"SYNID0109552116","Risk decreased by: income, max_amount, num_transactions."
"SYNID0109552410","Risk decreased by: num_transactions, num_abm, max_amount."
"SYNID0109552519","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0109552619","Risk decreased by: num_transactions, income, num_emt."
"SYNID0109552793","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0109552832","Risk decreased by: num_cheque, num_eft, num_abm."
"SYNID0109552911","Risk decreased by: total_amount, num_transactions, num_wire."
