transaction_id,customer_id,amount_cad,debit_credit,transaction_datetime
2501133799274128,SYNID0200846351,6409.22,C,2025-01-13
2501130897147676,SYNID0200628534,74187.0,C,2025-01-13
2501130332118901,SYNID0200621856,14365.95,D,2025-01-13
2501131680103818,SYNID0104603980,333.57,C,2025-01-13
2501133147440546,SYNID0200917657,262.33,D,2025-01-13
2501137095449347,SYNID0200917657,3625.03,D,2025-01-13
2501137381552584,SYNID0104363060,209.15,C,2025-01-13
2501135997936766,SYNID0103287088,247.99,C,2025-01-13
2501137444521988,SYNID0200582794,1756.6,D,2025-01-13
2501131312954698,SYNID0200951869,2260.14,C,2025-01-13
2501132877707317,SYNID0200567030,75800.06,D,2025-01-13
2501133016427500,SYNID0200192167,3979.13,C,2025-01-13
2501134240715856,SYNID0108670928,2102.77,C,2025-01-13
2501135252238632,SYNID0200192167,13212.2,D,2025-01-13
2501133435176326,SYNID0102825999,4102.46,C,2025-01-13
2501133095501706,SYNID0100405020,737.16,D,2025-01-13
2501134346688219,SYNID0200834607,9063.92,D,2025-01-13
2501139049739530,SYNID0200326842,7554.82,C,2025-01-13
2501139615014037,SYNID0200392546,54129.62,C,2025-01-13
2501134658209249,SYNID0200345407,25221.18,C,2025-01-13
2501136434504892,SYNID0200366064,8958.74,D,2025-01-13
2501147619482185,SYNID0101670212,46944.62,D,2025-01-14
2501140491693360,SYNID0106484803,5360.4,D,2025-01-14
2501149039135839,SYNID0105727293,6046.85,C,2025-01-14
2501146945198356,SYNID0200326842,150814.6,C,2025-01-14
2501145983015384,SYNID0200062723,35498.65,C,2025-01-14
2501147687563320,SYNID0200345105,6155.9,D,2025-01-14
2501148031378301,SYNID0101431251,100.22,C,2025-01-14
2501144334696762,SYNID0200567030,329.61,C,2025-01-14
2501141660843146,SYNID0106874895,229.59,C,2025-01-14
2501143703429485,SYNID0200892808,6490.4,C,2025-01-14
2501143475789298,SYNID0107427748,7880.42,D,2025-01-14
2501143853376564,SYNID0100947155,547.11,C,2025-01-14
2501146231139451,SYNID0200830373,38588.93,D,2025-01-14
2501149539420101,SYNID0105473204,43900.92,D,2025-01-14
2501146207524814,SYNID0104237502,716.28,D,2025-01-14
2501148687999764,SYNID0107138364,15800.96,D,2025-01-14
2501140454966353,SYNID0200155033,3076.74,D,2025-01-14
2501140964203410,SYNID0105433263,4186.29,D,2025-01-14
2501147022080830,SYNID0200494373,9749.27,D,2025-01-14
2501159850502446,SYNID0102699218,1033.84,C,2025-01-15
2501150161537228,SYNID0109002422,425.83,C,2025-01-15
2501150111610246,SYNID0102436899,7991.83,D,2025-01-15
2501154733012784,SYNID0102588841,1315.43,C,2025-01-15
2501152491686862,SYNID0200192167,54133.72,D,2025-01-15
2501158675518335,SYNID0104723093,5747.24,C,2025-01-15
2501152980873997,SYNID0200917657,5119.95,D,2025-01-15
2501150369486041,SYNID0108923276,1188.06,C,2025-01-15
2501156550124082,SYNID0107505069,800.55,D,2025-01-15
2501153743470569,SYNID0105986521,778.84,C,2025-01-15
2501159736942547,SYNID0108576469,3440.12,C,2025-01-15
2501152443539283,SYNID0108085502,5321.32,C,2025-01-15
2501159538865431,SYNID0200881262,711.17,C,2025-01-15
2501157302773419,SYNID0200639063,21253.3,C,2025-01-15
2501156798063244,SYNID0104499042,83864.02,C,2025-01-15
2501158815682601,SYNID0103150195,15649.3,C,2025-01-15
2501151661622862,SYNID0200917657,274.19,D,2025-01-15
2501153785461775,SYNID0109649499,1077.75,C,2025-01-15
2501159531405929,SYNID0200917657,2534.07,D,2025-01-15
2501167662023763,SYNID0200490486,6418.72,C,2025-01-16
2501163261075257,SYNID0108957577,1048.84,C,2025-01-16
2501167309475096,SYNID0104445643,43676.09,D,2025-01-16
2501160368895273,SYNID0102002871,235.82,C,2025-01-16
2501160959772042,SYNID0106750832,9454.68,C,2025-01-16
2501167910188740,SYNID0102733640,178.88,C,2025-01-16
2501169135414358,SYNID0106750078,2251.92,C,2025-01-16
2501162237412823,SYNID0200917657,1522.08,D,2025-01-16
2501169084915175,SYNID0100259428,11489.72,D,2025-01-16
2501160118718681,SYNID0108269701,3802.22,C,2025-01-16
2501169378604677,SYNID0200974843,10203.67,D,2025-01-16
2501164574656150,SYNID0107331162,2644.66,C,2025-01-16
2501165764597422,SYNID0200917657,5461.15,D,2025-01-16
2501166469629528,SYNID0101452404,382.57,C,2025-01-16
2501169554403959,SYNID0101452404,4655.43,C,2025-01-16
2501164706664351,SYNID0104955153,1046.33,C,2025-01-16
2501161668154857,SYNID0100845624,387028.06,D,2025-01-16
2501167402551003,SYNID0106825796,1491.16,C,2025-01-16
2501164325642231,SYNID0200639789,2509.8,D,2025-01-16
2501162592450916,SYNID0200759426,919.85,D,2025-01-16
2501160450886610,SYNID0109290528,513.38,C,2025-01-16
2501163090293601,SYNID0200487781,2736.82,C,2025-01-16
2501167040719445,SYNID0200917657,4326.17,D,2025-01-16
2501164364359271,SYNID0100724305,20700.32,C,2025-01-16
2501163291614803,SYNID0109814264,792.35,D,2025-01-16
2501166309504673,SYNID0100264783,490.15,C,2025-01-16
2501164541031669,SYNID0103945042,2304.46,C,2025-01-16
2501161667974466,SYNID0200917657,1268.33,D,2025-01-16
2501166502336053,SYNID0107387591,323557.39,D,2025-01-16
2501167224236211,SYNID0102825999,1450.34,C,2025-01-16
2501166283038179,SYNID0100736470,5236.1,D,2025-01-16
2501165436763232,SYNID0200917657,3827.21,D,2025-01-16
2501165248388331,SYNID0101956117,4990.09,D,2025-01-16
2501161930223125,SYNID0105249357,903.34,C,2025-01-16
2501161144090482,SYNID0108082940,246.98,C,2025-01-16
2501167256130768,SYNID0200917657,1589.92,D,2025-01-16
2501163410681798,SYNID0102079603,292.95,C,2025-01-16
2501164761503077,SYNID0107817128,587.66,C,2025-01-16
2501164707519865,SYNID0102703391,9084.74,C,2025-01-16
2501161548807839,SYNID0200917657,672.25,D,2025-01-16
2501165427426307,SYNID0102848449,307.17,C,2025-01-16
2501162339398694,SYNID0200483554,30773.27,D,2025-01-16
2501165354576621,SYNID0200494373,3513.3,D,2025-01-16
2501166319291091,SYNID0105842189,1051.97,C,2025-01-16
2501162325479341,SYNID0104111702,221.73,C,2025-01-16
2501170076724737,SYNID0200486202,28435.25,C,2025-01-17
2501173560267187,SYNID0103564499,7346.37,C,2025-01-17
2501176125236192,SYNID0105525386,1063.83,C,2025-01-17
2501174900741564,SYNID0200578810,116520.82,D,2025-01-17
2501171427924392,SYNID0108339560,149.13,C,2025-01-17
2501173039788674,SYNID0100071621,139633.2,C,2025-01-17
2501170115930481,SYNID0109061209,479.58,C,2025-01-17
2501172890865671,SYNID0105697229,1773.57,C,2025-01-17
2501175368971861,SYNID0108770535,513.91,C,2025-01-17
2501173899794832,SYNID0200917657,3512.35,D,2025-01-17
2501173619884860,SYNID0106244470,9533.03,D,2025-01-17
2501175472377765,SYNID0105316465,2045.13,C,2025-01-17
2501176123583832,SYNID0200917657,608.69,D,2025-01-17
2501179382146789,SYNID0200494373,92549.44,D,2025-01-17
2501179816723826,SYNID0108900184,8224.2,C,2025-01-17
2501174333089198,SYNID0200917657,3485.77,D,2025-01-17
2501177511849977,SYNID0200991900,12022.05,C,2025-01-17
2501175688045516,SYNID0104595026,20640.83,C,2025-01-17
2501175530780743,SYNID0109163512,3297.96,D,2025-01-17
2501174714740922,SYNID0101285545,6045.75,C,2025-01-17
2501175747940229,SYNID0106581856,2791.12,C,2025-01-17
2501173418084607,SYNID0200032918,6900.71,C,2025-01-17
2501176579942505,SYNID0103910808,7950.99,D,2025-01-17
2501179396206912,SYNID0200917657,236.02,D,2025-01-17
2501176471696661,SYNID0108968341,1086.16,C,2025-01-17
2501170938610670,SYNID0200917657,2043.69,D,2025-01-17
2501177025349198,SYNID0102858392,2650.24,C,2025-01-17
2501173540605207,SYNID0102181483,162.49,C,2025-01-17
2501172499734018,SYNID0200917657,1185.17,D,2025-01-17
2501175954259827,SYNID0104038735,684.76,C,2025-01-17
2501178415154181,SYNID0103829574,407.34,C,2025-01-17
2501171761818661,SYNID0104807430,8257.03,C,2025-01-17
2501175960756711,SYNID0200211335,2128.53,D,2025-01-17
2501173529847577,SYNID0107818715,2140.66,C,2025-01-17
2501174663833988,SYNID0200494499,54432.43,D,2025-01-17
2501173620810855,SYNID0102501323,1034.64,C,2025-01-17
2501175551149364,SYNID0107369002,1541.49,D,2025-01-17
2501179798876489,SYNID0200248577,28008.69,C,2025-01-17
2501176537139256,SYNID0200639063,4459.93,D,2025-01-17
2501171342594922,SYNID0107648440,7951.28,C,2025-01-17
2501176443206627,SYNID0109272327,1085.28,C,2025-01-17
2501176352821494,SYNID0103113397,321.16,C,2025-01-17
2501175917016845,SYNID0200660991,5410.18,C,2025-01-17
2501173840170257,SYNID0109053387,20763.3,C,2025-01-17
2501178628940504,SYNID0200917657,376.72,D,2025-01-17
2501170854956980,SYNID0200289290,21629.89,D,2025-01-17
2501175022518905,SYNID0200361721,79304.67,D,2025-01-17
2501177735885553,SYNID0200942069,133278.49,C,2025-01-17
2501174423362193,SYNID0106626464,50.56,C,2025-01-17
2501176589771843,SYNID0200521470,6816.1,D,2025-01-17
2501175371098896,SYNID0200917657,4452.89,D,2025-01-17
2501171924508073,SYNID0103568592,1105.04,C,2025-01-17
2501177886256061,SYNID0200683183,22526.6,D,2025-01-17
2501171737805152,SYNID0200917657,791.89,D,2025-01-17
2501172432030284,SYNID0200639063,4901497.7,C,2025-01-17
2501175457664688,SYNID0107074126,385.57,C,2025-01-17
2501179793066296,SYNID0108780007,798.29,C,2025-01-17
2501172224874753,SYNID0108780007,1455.19,C,2025-01-17
2501176661139181,SYNID0200639063,14037.13,D,2025-01-17
2501171831445985,SYNID0106436314,2775.15,C,2025-01-17
2501174610272224,SYNID0200917657,1437.2,D,2025-01-17
2501179160932311,SYNID0200917657,1553.51,D,2025-01-17
2501179857431225,SYNID0200950065,5825.99,C,2025-01-17
2501172393035356,SYNID0108798998,2223.19,C,2025-01-17
2501173077694315,SYNID0106907403,317800.86,D,2025-01-17
2501177598741510,SYNID0200192167,1706.39,D,2025-01-17
2501176908036076,SYNID0105375834,1792.97,D,2025-01-17
2501175458085929,SYNID0200779733,11534.22,D,2025-01-17
2501171067739520,SYNID0100166682,6367.96,C,2025-01-17
2501170316941284,SYNID0200917657,556.08,D,2025-01-17
2501170484921893,SYNID0102940659,7235.08,D,2025-01-17
2501173604653388,SYNID0106562928,69607.74,C,2025-01-17
2501174833850627,SYNID0200330706,292.12,C,2025-01-17
2501175045767265,SYNID0200885757,1957.36,D,2025-01-17
2501174587477703,SYNID0200950065,57.45,C,2025-01-17
2501172388846836,SYNID0109493049,11184.94,D,2025-01-17
2501174956073963,SYNID0109814264,44566.94,D,2025-01-17
2501179358053172,SYNID0200917657,916.52,D,2025-01-17
2501171870673492,SYNID0102964849,121305.32,C,2025-01-17
2501170880268322,SYNID0200284770,17997.73,D,2025-01-17
2501174869708148,SYNID0101452404,10603.82,C,2025-01-17
2501176663090192,SYNID0200428876,6351.28,C,2025-01-17
2501176271075557,SYNID0200538935,31660.03,D,2025-01-17
2501173262481489,SYNID0103720179,7793.45,D,2025-01-17
2501173703182258,SYNID0105844533,36787.64,C,2025-01-17
2501175693225242,SYNID0109466677,706.3,D,2025-01-17
2501179164772491,SYNID0103131248,518.09,C,2025-01-17
2501170983815823,SYNID0104955153,110295.62,C,2025-01-17
2501175787245013,SYNID0103368577,1136.03,C,2025-01-17
2501174605700682,SYNID0200045450,4031.13,C,2025-01-17
2501178649114103,SYNID0200917657,7323.11,D,2025-01-17
2501175751881473,SYNID0102741120,20169.22,C,2025-01-17
2501176877259264,SYNID0105844533,726.25,C,2025-01-17
2501178828206971,SYNID0102790574,3195.92,C,2025-01-17
2501176738021100,SYNID0200917657,1108.89,D,2025-01-17
2501176639831705,SYNID0200373202,25843.65,D,2025-01-17
2501172134426184,SYNID0105875576,1824.76,C,2025-01-17
2501170957697219,SYNID0100085002,3997.17,C,2025-01-17
2501175421131315,SYNID0106420004,36300.82,C,2025-01-17
2501177868154663,SYNID0200488915,1293.38,C,2025-01-17
2501176900572829,SYNID0100550330,165.87,C,2025-01-17
2501176276713305,SYNID0200524159,6026.35,D,2025-01-17
2501172352209712,SYNID0200537412,16842.7,C,2025-01-17
2501177860356519,SYNID0103586091,17815.96,C,2025-01-17
2501173845886715,SYNID0200119386,8397.95,D,2025-01-17
2501177935590167,SYNID0200806649,60975.16,C,2025-01-17
2501170167982636,SYNID0200917657,666.5,D,2025-01-17
2501178256795972,SYNID0200248965,35569.83,D,2025-01-17
2501176358245892,SYNID0200917657,470.5,D,2025-01-17
2501170700524726,SYNID0200345407,39735.0,C,2025-01-17
2501176958335486,SYNID0109633879,1790.09,D,2025-01-17
2501174808394365,SYNID0104768657,6888.38,C,2025-01-17
2501173090377157,SYNID0200375148,21938.34,C,2025-01-17
2501172611861392,SYNID0104634327,6778.88,C,2025-01-17
2501175454075359,SYNID0108641559,2262.58,C,2025-01-17
2501171874372424,SYNID0200917657,2944.82,D,2025-01-17
2501176418840917,SYNID0200840577,1479.64,D,2025-01-17
2501170934299808,SYNID0200362585,32581.35,D,2025-01-17
2501177445370121,SYNID0101293592,1092.41,D,2025-01-17
2501185783553644,SYNID0200917657,2492.08,D,2025-01-18
2501186876070471,SYNID0200974843,5415.2,C,2025-01-18
2501180925873454,SYNID0200740837,116005.09,C,2025-01-18
2501187594136571,SYNID0200243065,15467.58,C,2025-01-18
2501187629535295,SYNID0200282117,8552.04,C,2025-01-18
2501183037409473,SYNID0100333008,30940.44,C,2025-01-18
2501187666084740,SYNID0108395506,4235.68,C,2025-01-18
2501183541367964,SYNID0106350653,1593.51,C,2025-01-18
2501181817469204,SYNID0200674036,3515.59,C,2025-01-18
2501187537052708,SYNID0200917657,1076.16,D,2025-01-18
2501180960376298,SYNID0102485373,1044.03,C,2025-01-18
2501187430087619,SYNID0200917657,3531.26,D,2025-01-18
2501187379670233,SYNID0101105191,15719.76,C,2025-01-18
2501183422435084,SYNID0100060456,6834.55,C,2025-01-18
2501182456262426,SYNID0200917657,1829.99,D,2025-01-18
2501181300469405,SYNID0106720382,18195.05,C,2025-01-18
2501183284535798,SYNID0108942458,2338.16,C,2025-01-18
2501180492227061,SYNID0109075609,10333.32,C,2025-01-18
2501186286399970,SYNID0105660335,52103.84,D,2025-01-18
2501186043838261,SYNID0100714451,1684.53,D,2025-01-18
2501183459832358,SYNID0200846351,1583.88,C,2025-01-18
2501181507949182,SYNID0105364046,412.77,C,2025-01-18
2501185677209548,SYNID0101377159,361.39,C,2025-01-18
2501180992597500,SYNID0200120214,60068.62,C,2025-01-18
2501185541315638,SYNID0200428876,27458.2,C,2025-01-18
2501189365911836,SYNID0105868876,2607.85,C,2025-01-18
2501184862200097,SYNID0108703289,9375.37,C,2025-01-18
2501187718112419,SYNID0200447063,183420.38,C,2025-01-18
2501187014567279,SYNID0200834607,131001.39,C,2025-01-18
2501180851572269,SYNID0107685234,2915.31,C,2025-01-18
2501187942457386,SYNID0200271454,3164.59,C,2025-01-18
2501189764917855,SYNID0103744932,1094.3,C,2025-01-18
2501186171544387,SYNID0200521470,1689.88,D,2025-01-18
2501189980090310,SYNID0200531195,9341.78,D,2025-01-18
2501182083028357,SYNID0101720569,1136.73,C,2025-01-18
2501188746258559,SYNID0200639063,2760.06,D,2025-01-18
2501181346379975,SYNID0200639063,6686.96,D,2025-01-18
2501184415740731,SYNID0107203125,15162.81,C,2025-01-18
2501180997795809,SYNID0105823915,511.24,C,2025-01-18
2501181253956808,SYNID0200917657,3505.28,D,2025-01-18
2501186569816479,SYNID0200917657,4650.55,D,2025-01-18
2501187728355519,SYNID0106484513,7173.78,C,2025-01-18
2501187018343952,SYNID0200917657,1235.33,D,2025-01-18
2501182250810758,SYNID0200393622,9160.94,D,2025-01-18
2501189428049811,SYNID0200524159,1116.69,C,2025-01-18
2501187335580352,SYNID0200071039,93253.29,C,2025-01-18
2501189813330979,SYNID0200917657,3616.01,D,2025-01-18
2501184847770953,SYNID0200639063,2304.36,D,2025-01-18
2501183184632895,SYNID0200473765,51215.21,D,2025-01-18
2501187732409588,SYNID0200352243,9232.49,C,2025-01-18
2501185978551141,SYNID0109087042,1579.76,C,2025-01-18
2501185650189420,SYNID0200760037,5666.48,D,2025-01-18
2501186943736385,SYNID0200639063,13105.46,D,2025-01-18
2501186333379894,SYNID0103413629,581.33,C,2025-01-18
2501185766408226,SYNID0200917657,10344.68,D,2025-01-18
2501181979990918,SYNID0200969737,775524.52,C,2025-01-18
2501181298297700,SYNID0104340116,38386.75,C,2025-01-18
2501185213102124,SYNID0106273226,357.94,C,2025-01-18
2501183808060895,SYNID0101697858,22303.69,C,2025-01-18
2501183060901032,SYNID0200993733,3746.76,D,2025-01-18
2501181125707902,SYNID0200020394,1095.58,C,2025-01-18
2501183658362497,SYNID0108813794,7802.2,C,2025-01-18
2501184316340811,SYNID0200744055,1166.5,C,2025-01-18
2501189001283525,SYNID0200056757,4783.01,D,2025-01-18
2501187022073642,SYNID0200917657,169115.26,C,2025-01-18
2501184366971411,SYNID0200206399,24318.8,D,2025-01-18
2501187050523768,SYNID0200903625,20996.67,D,2025-01-18
2501184860656521,SYNID0104227665,7079.86,C,2025-01-18
2501185687227747,SYNID0103503760,1099.58,C,2025-01-18
2501184232674497,SYNID0200258348,21525.5,C,2025-01-18
2501188298893025,SYNID0200917657,57182.24,D,2025-01-18
2501192886339568,SYNID0108520166,3191.65,C,2025-01-19
2501194263776442,SYNID0106484803,754.41,D,2025-01-19
2501192346900383,SYNID0108473973,8148.61,C,2025-01-19
2501193381802404,SYNID0200968058,103844.66,D,2025-01-19
2501199023943316,SYNID0101789063,2445.28,C,2025-01-19
2501195637027546,SYNID0200639063,81475.0,D,2025-01-19
2501191988398026,SYNID0105000785,10675.79,C,2025-01-19
2501199539486764,SYNID0200428876,2228.69,C,2025-01-19
2501199167925112,SYNID0108659673,965.37,C,2025-01-19
2501192000658952,SYNID0106747791,58582.13,C,2025-01-19
2501198405944319,SYNID0104480183,84214.88,D,2025-01-19
2501192947026506,SYNID0102660989,15469.03,C,2025-01-19
2501195167629777,SYNID0100870538,8195.03,C,2025-01-19
2501197235857404,SYNID0106273226,2599.02,C,2025-01-19
2501194545552056,SYNID0104844487,3690.85,C,2025-01-19
2501194139066160,SYNID0200640961,58211.68,C,2025-01-19
2501193781957518,SYNID0200953607,12240.17,C,2025-01-19
2501198297552176,SYNID0108036747,1040.95,C,2025-01-19
2501191430138212,SYNID0200917657,2819.13,D,2025-01-19
2501193029666514,SYNID0104859272,429.68,C,2025-01-19
2501190385687036,SYNID0103982184,2106.54,C,2025-01-19
2501192883926475,SYNID0105268655,291.62,C,2025-01-19
2501199594546402,SYNID0105385263,2193.59,C,2025-01-19
2501192117271834,SYNID0108062065,26528.14,C,2025-01-19
2501195733836183,SYNID0200190245,137318.49,D,2025-01-19
2501191359629765,SYNID0109057873,6726.45,C,2025-01-19
2501199686864722,SYNID0102499757,6150.19,D,2025-01-19
2501197719364444,SYNID0200917657,5226.55,D,2025-01-19
2501195091349957,SYNID0109389905,8359.28,C,2025-01-19
2501195668383276,SYNID0200950065,37331.26,C,2025-01-19
2501191807018612,SYNID0101790720,107549.43,D,2025-01-19
2501198558166472,SYNID0100475514,42343.3,C,2025-01-19
2501194948878185,SYNID0109160215,3323.01,C,2025-01-19
2501191424675854,SYNID0200428876,12376.95,C,2025-01-19
2501194060491145,SYNID0100860659,15609.24,C,2025-01-19
2501195693370975,SYNID0200847447,14104.83,C,2025-01-19
2501198502891992,SYNID0109876397,3118.29,C,2025-01-19
2501198534264886,SYNID0107382637,3134.24,C,2025-01-19
2501195124110396,SYNID0200747322,7521.73,D,2025-01-19
2501193544805258,SYNID0102703391,1694.06,D,2025-01-19
2501192694969688,SYNID0108030468,193.43,D,2025-01-19
2501190984078209,SYNID0106259711,745.72,D,2025-01-19
2501190599954785,SYNID0106429549,4230.43,C,2025-01-19
2501194197023173,SYNID0104583503,2393.67,C,2025-01-19
2501196990496136,SYNID0105321438,47071.79,D,2025-01-19
2501196484009348,SYNID0100565872,210.96,C,2025-01-19
2501198255237725,SYNID0104715330,5178.14,C,2025-01-19
2501193457739066,SYNID0109544503,5311.79,C,2025-01-19
2501193915932810,SYNID0102902018,89540.42,D,2025-01-19
2501199886472663,SYNID0200917657,3474.38,D,2025-01-19
2501190969334867,SYNID0107914379,316.69,C,2025-01-19
2501195284031768,SYNID0100353696,1969.63,C,2025-01-19
2501191878258662,SYNID0107519995,1689.22,C,2025-01-19
2501190366315384,SYNID0200903625,968.23,C,2025-01-19
2501191264692203,SYNID0103145370,51444.67,D,2025-01-19
2501196141342740,SYNID0109749038,568.41,C,2025-01-19
2501197527607038,SYNID0101206344,1132.8,C,2025-01-19
2501190991642799,SYNID0101843084,9894.62,C,2025-01-19
2501194998420494,SYNID0106652180,10587.01,C,2025-01-19
2501197970093748,SYNID0101720569,1610.77,D,2025-01-19
2501193972464815,SYNID0105660335,2270.87,C,2025-01-19
2501194202444674,SYNID0102386693,2423.69,C,2025-01-19
2501195190402783,SYNID0100914035,8710.59,C,2025-01-19
2501191723995489,SYNID0108426268,1054.31,C,2025-01-19
2501195147710623,SYNID0200917657,759.32,D,2025-01-19
2501199054750409,SYNID0100236234,2604.25,C,2025-01-19
2501196906238972,SYNID0109343632,16568.14,D,2025-01-19
2501195148403157,SYNID0105473204,4189.59,D,2025-01-19
2501191596057418,SYNID0200192167,2410.03,D,2025-01-19
2501194008974747,SYNID0109443838,11379.82,C,2025-01-19
2501192681408193,SYNID0107657410,96704.71,D,2025-01-19
2501199693115066,SYNID0109141463,1763.51,C,2025-01-19
2501191620909314,SYNID0102002871,5121.67,C,2025-01-19
2501194598821936,SYNID0107954045,50.57,C,2025-01-19
2501197546074990,SYNID0101651669,8234.14,C,2025-01-19
2501191006664984,SYNID0104976647,4703.8,C,2025-01-19
2501209413214479,SYNID0200917657,1017.77,D,2025-01-20
2501205509394516,SYNID0200917657,496.7,D,2025-01-20
2501206343354851,SYNID0200939175,9484.44,D,2025-01-20
2501208893098855,SYNID0200791830,40147.21,C,2025-01-20
2501205566114754,SYNID0200917657,1106.91,D,2025-01-20
2501203718472477,SYNID0103724835,3124.35,C,2025-01-20
2501209032415234,SYNID0200170062,30236.52,D,2025-01-20
2501203253788235,SYNID0200521470,109128.94,C,2025-01-20
2501206497154193,SYNID0200747220,39622.47,C,2025-01-20
2501207686016662,SYNID0108395873,10571.11,C,2025-01-20
2501205170022704,SYNID0200993733,19387.68,C,2025-01-20
2501205131131204,SYNID0100264783,320868.65,D,2025-01-20
2501209402937104,SYNID0105818471,49792.19,C,2025-01-20
2501200950150963,SYNID0200017800,21763.81,D,2025-01-20
2501205595786022,SYNID0200642224,47648.11,D,2025-01-20
2501205513146686,SYNID0106705841,370834.47,D,2025-01-20
2501209691441238,SYNID0200031567,487056.9,C,2025-01-20
2501208481660324,SYNID0101768312,13922.86,C,2025-01-20
2501205301458815,SYNID0200535427,634.66,C,2025-01-20
2501204761912069,SYNID0200639789,30457.62,D,2025-01-20
2501202602445745,SYNID0102047281,1627.2,C,2025-01-20
2501207558153386,SYNID0200917657,611.02,D,2025-01-20
2501203222830100,SYNID0200210630,2831.37,D,2025-01-20
2501207170940988,SYNID0200834130,12707.59,D,2025-01-20
2501201997993095,SYNID0200917657,3613.0,D,2025-01-20
2501200084634605,SYNID0102618380,758195.15,D,2025-01-20
2501209735286295,SYNID0106096810,4804.58,C,2025-01-20
2501201835290653,SYNID0200706232,28865.46,D,2025-01-20
2501206521417319,SYNID0200363017,44810.83,D,2025-01-20
2501201399692655,SYNID0200192167,10705.42,D,2025-01-20
2501206224586869,SYNID0200155033,11049.99,D,2025-01-20
2501202837554387,SYNID0200846351,543.08,D,2025-01-20
2501207124564455,SYNID0106784502,3705.53,C,2025-01-20
2501208017549103,SYNID0200674036,19561.81,C,2025-01-20
2501202416499898,SYNID0200846351,10851.75,D,2025-01-20
2501202789272027,SYNID0200366064,18289.25,C,2025-01-20
2501202123120002,SYNID0200428876,1530.07,C,2025-01-20
2501207996072268,SYNID0200117193,503870.57,C,2025-01-20
2501205631583660,SYNID0200814187,222927.99,C,2025-01-20
2501206300490950,SYNID0107899704,2803.05,C,2025-01-20
2501210701492346,SYNID0200362585,5931.14,D,2025-01-21
2501216567959567,SYNID0100085002,3547.78,C,2025-01-21
2501210742020397,SYNID0109259823,10501.59,C,2025-01-21
2501213777581274,SYNID0105393576,10734.31,C,2025-01-21
2501213628689605,SYNID0102135013,11753.11,C,2025-01-21
2501214821935625,SYNID0200500850,179697.62,D,2025-01-21
2501215219753381,SYNID0109160195,50139.64,D,2025-01-21
2501215783954043,SYNID0104658360,4350.8,C,2025-01-21
2501213218988687,SYNID0101420719,1327.16,C,2025-01-21
2501218077920921,SYNID0103150195,12007.12,C,2025-01-21
2501217646326820,SYNID0200538935,8280.08,D,2025-01-21
2501210272865809,SYNID0105457439,1357.17,C,2025-01-21
2501213519471474,SYNID0107331162,7361.18,C,2025-01-21
2501213425039619,SYNID0102856349,8762.27,C,2025-01-21
2501227988449893,SYNID0200428241,67.67,C,2025-01-22
2501221836346402,SYNID0200428876,1368.8,D,2025-01-22
2501227020380984,SYNID0109770711,510.49,C,2025-01-22
2501226816856022,SYNID0200917657,637.49,D,2025-01-22
2501223835601785,SYNID0101420719,2996.56,C,2025-01-22
2501229792435753,SYNID0108800174,1386.22,C,2025-01-22
2501229453063012,SYNID0200170062,73884.39,C,2025-01-22
2501220395882919,SYNID0200249449,13783.22,C,2025-01-22
2501220933034307,SYNID0200032918,34351.74,C,2025-01-22
2501220926616094,SYNID0101452404,517.87,C,2025-01-22
2501227912824454,SYNID0200639063,29975.71,C,2025-01-22
2501236191015625,SYNID0101717620,2961.79,C,2025-01-23
2501231541309254,SYNID0109187728,1690.86,C,2025-01-23
2501236527506815,SYNID0102233582,15983.33,D,2025-01-23
2501232113846220,SYNID0104106561,3308.23,C,2025-01-23
2501234389464357,SYNID0103044180,4326.93,C,2025-01-23
2501233923643306,SYNID0200868532,2793.3,D,2025-01-23
2501235478877771,SYNID0107649135,102267.09,C,2025-01-23
2501237594276447,SYNID0200892808,26922.16,D,2025-01-23
2501231195135899,SYNID0102208896,104392.15,C,2025-01-23
2501234958721978,SYNID0108850348,562.66,C,2025-01-23
2501232813511504,SYNID0101665272,25435.45,C,2025-01-23
2501232259356837,SYNID0200917657,3416.0,D,2025-01-23
2501236959589610,SYNID0105765514,7873.0,D,2025-01-23
2501234708708474,SYNID0107568255,2672.02,C,2025-01-23
2501232706832375,SYNID0109242111,5841.79,D,2025-01-23
2501230257735665,SYNID0104815038,6695.66,C,2025-01-23
2501230874018377,SYNID0103238729,5323.18,D,2025-01-23
2501230074787301,SYNID0200428241,832.66,D,2025-01-23
2501234070686828,SYNID0104465425,5577.47,C,2025-01-23
2501235798813966,SYNID0200917657,1021.83,D,2025-01-23
2501239191651427,SYNID0107765965,11704.88,C,2025-01-23
2501238770891648,SYNID0100020773,2239.21,C,2025-01-23
2501234714608396,SYNID0106307622,456.18,C,2025-01-23
2501230707985886,SYNID0200152600,9933.81,D,2025-01-23
2501232450787549,SYNID0103173529,40272.04,D,2025-01-23
2501230441577333,SYNID0103139898,937.87,D,2025-01-23
2501235880512437,SYNID0109886602,1290.92,C,2025-01-23
2501235346066309,SYNID0108202231,9958.5,D,2025-01-23
2501230513834868,SYNID0100664688,2757.99,C,2025-01-23
2501230593728097,SYNID0101514276,387.17,C,2025-01-23
2501231822135917,SYNID0109876397,2836.93,C,2025-01-23
2501238369416912,SYNID0101136031,8083.83,C,2025-01-23
2501234657132668,SYNID0200695990,1828.41,D,2025-01-23
